"bandNumber","site","bandDate","age","sex","mass","wing","species","bandYear","bci","imp","can","imp2","can2","cCats","tCats","ch"
"2421-11941","NEWBCARVA1",2014-05-21,"AHY","M",NA,NA,"NOCA",2014,NA,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000000100"
"2421-11942","NEWBCARVA1",2014-05-21,"AHY","M",NA,NA,"NOCA",2014,NA,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000000110"
"2421-11971","KESTSABDC1",2014-06-13,"SY","F",NA,NA,"NOCA",2014,NA,46.01769004,17.81358612,2117.62779661751,317.323850454657,0.333333333333333,0,"00000000000000100"
"2421-11972","STANJEFMD1",2014-06-16,"AHY","U",NA,NA,"GRCA",2014,NA,3.963088948,63.17800932,15.7060740097597,3991.46086163801,0.333333333333333,0,"00000000000000100"
"2421-11973","STANJEFMD1",2014-06-16,"AHY","M",NA,NA,"GRCA",2014,NA,3.963088948,63.17800932,15.7060740097597,3991.46086163801,0.333333333333333,0,"00000000000000100"
"2421-11974","STANJEFMD1",2014-06-16,"AHY","U",NA,NA,"GRCA",2014,NA,3.963088948,63.17800932,15.7060740097597,3991.46086163801,0.333333333333333,0,"00000000000000100"
"2421-11975","STANJEFMD1",2014-06-16,"SY","F",NA,NA,"NOCA",2014,NA,3.963088948,63.17800932,15.7060740097597,3991.46086163801,0.333333333333333,0,"00000000000000100"
"2421-11977","MOSMCARMD1",2014-06-19,"SY","F",NA,NA,"NOCA",2014,NA,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000000000000100"
"2421-11978","OLONMARDC1",2014-06-20,"SY","M",NA,NA,"GRCA",2014,NA,29.959,26.327,897.541681,693.110929,NA,0.333333333333333,"00000000000000100"
"2421-11979","WILLTERMD1",2014-06-23,"ASY","M",NA,NA,"GRCA",2014,NA,36.48290231,27.76305275,1331.002160961,770.787097999283,0.333333333333333,0.166666666666667,"00000000000000100"
"2421-11983","ONTAHOUDC1",2014-06-26,"AHY","F",NA,NA,"GRCA",2014,NA,57.91625032,3.203243752,3354.2920511289,10.260770534727,0.333333333333333,0,"00000000000000110"
"2421-11984","ONTAHOUDC1",2014-06-26,"ASY","M",NA,NA,"GRCA",2014,NA,57.91625032,3.203243752,3354.2920511289,10.260770534727,0.333333333333333,0,"00000000000000101"
"2421-11985","ONTAHOUDC1",2014-06-26,"AHY","F",NA,NA,"GRCA",2014,NA,57.91625032,3.203243752,3354.2920511289,10.260770534727,0.333333333333333,0,"00000000000000100"
"2421-11991","BRIGKIMMD1",2014-07-01,"HY","U",NA,NA,"GRCA",2014,NA,47.5602789,6.773998588,2261.98012904579,45.887056870226,0,0.5,"00000000000000100"
"2421-11992","BRIGKIMMD1",2014-07-01,"AHY","F",NA,NA,"NOCA",2014,NA,47.5602789,6.773998588,2261.98012904579,45.887056870226,0,0.5,"00000000000000100"
"2421-11993","BRIGKIMMD1",2014-07-01,"SY","M",NA,NA,"GRCA",2014,NA,47.5602789,6.773998588,2261.98012904579,45.887056870226,0,0.5,"00000000000000100"
"2421-11994","BRIGKIMMD1",2014-07-01,"ASY","M",NA,NA,"NOCA",2014,NA,47.5602789,6.773998588,2261.98012904579,45.887056870226,0,0.5,"00000000000000100"
"2421-11995","BRIGKIMMD1",2014-07-01,"SY","M",NA,NA,"GRCA",2014,NA,47.5602789,6.773998588,2261.98012904579,45.887056870226,0,0.5,"00000000000000100"
"2421-11996","MCDOELIVA1",2014-07-02,"AHY","M",NA,NA,"GRCA",2014,NA,33.98009568,18.54713354,1154.64690242195,343.996162550593,0.666666666666667,0,"00000000000000100"
"2421-11997","MCDOELIVA1",2014-07-02,"AHY","F",NA,NA,"GRCA",2014,NA,33.98009568,18.54713354,1154.64690242195,343.996162550593,0.666666666666667,0,"00000000000000100"
"2421-34601","BEALTOMMD1",2012-05-23,"AHY","F",40.8,92,"NOCA",2012,-0.623863550689605,8.157654453,65.96875845,66.5473261745507,4351.87709143445,0.333333333333333,0,"00000000000010100"
"2421-34602","WILLTERMD1",2012-05-24,"HY","U",44.2,90,"NOCA",2012,0.833830522120241,36.48290231,27.76305275,1331.002160961,770.787097999283,0.333333333333333,0.166666666666667,"00000000000010000"
"2421-34603","WILLTERMD1",2012-05-24,"HY","U",41.2,87,"NOCA",2012,0.713832533532459,36.48290231,27.76305275,1331.002160961,770.787097999283,0.333333333333333,0.166666666666667,"00000000000010000"
"2421-34604","WILLTERMD1",2012-05-24,"HY","U",46,88,"NOCA",2012,1.91575129526189,36.48290231,27.76305275,1331.002160961,770.787097999283,0.333333333333333,0.166666666666667,"00000000000010000"
"2421-34605","WILLTERMD1",2012-05-24,"AHY","M",48.3,93,"NOCA",2012,1.22428614683069,36.48290231,27.76305275,1331.002160961,770.787097999283,0.333333333333333,0.166666666666667,"00000000000010000"
"2421-34609","STURCARMD1",2012-05-26,"AHY","M",36.3,94,"GRCA",2012,-1.01109948030203,34.19656587,52.33907446,1169.40511730125,2739.37871532942,0.333333333333333,0.166666666666667,"00000000000011000"
"2421-34610","STURCARMD1",2012-05-26,"AHY","M",38.9,90,"GRCA",2012,0.548371939564463,34.19656587,52.33907446,1169.40511730125,2739.37871532942,0.333333333333333,0.166666666666667,"00000000000011000"
"2421-34611","STURCARMD1",2012-05-26,"AHY","M",35.2,92,"GRCA",2012,-0.869537945089533,34.19656587,52.33907446,1169.40511730125,2739.37871532942,0.333333333333333,0.166666666666667,"00000000000010000"
"2421-34612","PERRCHRMD1",2012-05-29,"AHY","F",38.6,90,"NOCA",2012,-0.804956753762225,0,98.61435002,0,9724.79002986707,0,0,"00000000000011000"
"2421-34617","OBRICHRMD1",2012-06-02,"AHY","F",36.7,86,"GRCA",2012,0.977244823213241,26.456,29.381,699.919936,863.243161,0.333333333333333,1.5,"00000000000011101"
"2421-34618","OBRICHRMD1",2012-06-02,"AHY","F",36,87,"GRCA",2012,0.510219432721251,26.456,29.381,699.919936,863.243161,0.333333333333333,1.5,"00000000000010000"
"2421-34619","BARBJERMD1",2012-06-04,"AHY","M",46,98,"NOCA",2012,-0.550832499406397,14.53846335,38.09019673,211.366916579293,1450.8630869301,0,0.166666666666667,"00000000000010000"
"2421-34620","BARBJERMD1",2012-06-04,"HY","U",39.4,86,"NOCA",2012,0.411413031294507,14.53846335,38.09019673,211.366916579293,1450.8630869301,0,0.166666666666667,"00000000000010000"
"2421-34621","BARBJERMD1",2012-06-04,"HY","U",39.5,87,"NOCA",2012,0.185069985602271,14.53846335,38.09019673,211.366916579293,1450.8630869301,0,0.166666666666667,"00000000000010000"
"2421-34622","BARBJERMD1",2012-06-04,"AHY","M",43.1,97,"NOCA",2012,-1.07753096481983,14.53846335,38.09019673,211.366916579293,1450.8630869301,0,0.166666666666667,"00000000000010000"
"2421-34623","BARBJERMD1",2012-06-04,"AHY","F",39.9,90,"NOCA",2012,-0.424523993289512,14.53846335,38.09019673,211.366916579293,1450.8630869301,0,0.166666666666667,"00000000000010000"
"2421-34628","CAMPGLOMD1",2012-06-06,"AHY","M",42.3,93,"NOCA",2012,-0.431014409788287,10.51684714,43.02058961,110.604073766126,1850.77113039204,0.333333333333333,0.166666666666667,"00000000000010000"
"2421-34629","CAMPGLOMD1",2012-06-06,"AHY","F",43.1,93,"NOCA",2012,-0.210307668905756,10.51684714,43.02058961,110.604073766126,1850.77113039204,0.333333333333333,0.166666666666667,"00000000000010000"
"2421-34630","CAMPGLOMD1",2012-06-06,"HY","U",39.6,83,"NOCA",2012,1.30411647138893,10.51684714,43.02058961,110.604073766126,1850.77113039204,0.333333333333333,0.166666666666667,"00000000000010000"
"2421-34631","VONGJENMD1",2012-06-07,"AHY","F",38.3,87,"NOCA",2012,-0.188174165877862,17.46857133,39.74295739,305.150984311298,1579.50266210336,0.333333333333333,0,"00000000000010000"
"2421-34632","VONGJENMD1",2012-06-07,"AHY","M",35.1,92,"GRCA",2012,-0.894832012910274,17.46857133,39.74295739,305.150984311298,1579.50266210336,0.333333333333333,0,"00000000000011000"
"2421-34633","VONGJENMD1",2012-06-07,"AHY","M",33.2,90,"GRCA",2012,-0.964021479922963,17.46857133,39.74295739,305.150984311298,1579.50266210336,0.333333333333333,0,"00000000000010000"
"2421-34634","VONGJENMD1",2012-06-07,"AHY","F",39.7,84,"GRCA",2012,2.46697760989819,17.46857133,39.74295739,305.150984311298,1579.50266210336,0.333333333333333,0,"00000000000010000"
"2421-34636","PHARAIMMD1",2012-06-09,"HY","U",42.1,87,"NOCA",2012,0.993765647142559,0.654714774,83.85746467,0.428651435293871,7032.0743808803,0,0,"00000000000010000"
"2421-34637","PHARAIMMD1",2012-06-09,"AHY","F",50.9,91,"NOCA",2012,2.50145426476447,0.654714774,83.85746467,0.428651435293871,7032.0743808803,0,0,"00000000000010011"
"2421-34638","PHARAIMMD1",2012-06-09,"HY","U",40.8,88,"NOCA",2012,0.331262163263787,0.654714774,83.85746467,0.428651435293871,7032.0743808803,0,0,"00000000000010000"
"2421-34639","PHARAIMMD1",2012-06-09,"HY","U",39.3,87,"NOCA",2012,0.122862627022249,0.654714774,83.85746467,0.428651435293871,7032.0743808803,0,0,"00000000000010000"
"2421-34679","TATEJUAMD1",2012-06-28,"AHY","M",35.2,90,"GRCA",2012,-0.433357122208077,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000011100"
"2421-34680","TATEJUAMD1",2012-06-28,"AHY","F",36.6,90,"GRCA",2012,-0.0618920718076572,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000010000"
"2421-34681","TATEJUAMD1",2012-06-28,"HY","U",43.1,90,"NOCA",2012,0.511925878643328,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000011000"
"2421-34682","TATEJUAMD1",2012-06-28,"HY","F",41.3,86,"NOCA",2012,1.01479788139523,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000011111"
"2421-34687","BALASUCMD1",2012-07-03,"AHY","M",43.4,94,"NOCA",2012,-0.355632697853036,14.83659224,65.48449142,220.124469296028,4288.21861653605,0,0,"00000000000010000"
"2421-34688","BALASUCMD1",2012-07-03,"AHY","M",32.8,90,"GRCA",2012,-1.07015435146594,14.83659224,65.48449142,220.124469296028,4288.21861653605,0,0,"00000000000010000"
"2421-34689","BALASUCMD1",2012-07-03,"AHY","F",38.8,85,"GRCA",2012,1.88536256405987,14.83659224,65.48449142,220.124469296028,4288.21861653605,0,0,"00000000000010000"
"2421-34691","SCHLROBMD1",2012-07-10,"AHY","M",44.5,93,"NOCA",2012,0.175929127638673,0,60.11733485,0,3614.09394946702,0.333333333333333,0,"00000000000010000"
"2421-34692","PIROELADC1",2012-07-12,"AHY","F",47.4,90,"NOCA",2012,1.77028039405308,47.63817169,14.99615988,2269.39540196592,224.884811146522,0.666666666666667,0.333333333333333,"00000000000010001"
"2421-34698","GERYERIMD1",2012-07-19,"AHY","F",38.6,90.5,"NOCA",2012,-0.91693983914242,32.225,21.482,1038.450625,461.476324,NA,0.166666666666667,"00000000000010000"
"2421-34699","GERYERIMD1",2012-07-19,"HY","U",37.8,87,"NOCA",2012,-0.343692562327916,32.225,21.482,1038.450625,461.476324,NA,0.166666666666667,"00000000000010000"
"2430-29208","VERSBETMD1",2005-05-26,"AHY","M",10.2,51,"HOWR",2005,-0.876009166746996,2.339798149,7.6317253,5.47465537806383,58.2432310546601,0,0,"00000100000000000"
"2430-29214","TATEJUAMD1",2005-06-08,"AHY","M",11,61,"CACH",2005,1.63564248595046,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000100000000000"
"2430-29215","TATEJUAMD1",2005-06-08,"AHY","M",12.1,51.5,"HOWR",2005,0.514435141501329,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000100000000000"
"2430-29216","BARBJERMD1",2005-06-11,"AHY","F",NA,NA,"HOWR",2005,NA,14.53846335,38.09019673,211.366916579293,1450.8630869301,0,0.166666666666667,"00000101000000000"
"2430-29217","BARBJERMD1",2005-06-11,"HY","U",10,60,"CACH",2005,0.659868591213789,14.53846335,38.09019673,211.366916579293,1450.8630869301,0,0.166666666666667,"00000100000000000"
"2430-29218","MOSMCARMD1",2005-06-11,"AHY","M",10.4,52,"HOWR",2005,-1.01300984771112,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000100000000000"
"2430-29219","MOSMCARMD1",2005-06-11,"AHY","M",9.6,52,"HOWR",2005,-1.65024282233722,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000100000000000"
"2430-29220","MOSMCARMD1",2005-06-11,"AHY","F",11.9,46,"HOWR",2005,2.58737588396843,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000100000000000"
"2430-29221","MOSMCARMD1",2005-06-11,"AHY","F",12.1,52,"HOWR",2005,0.341110223369343,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000100000000000"
"2431-30153","STUECHRVA2",2014-07-19,"AHY","M",NA,NA,"SOSP",2014,NA,20.95810204,34.6713384,439.242041119052,1202.10170644731,0,0,"00000000000000100"
"2441-13701","COLSKATMD1",2009-05-29,"AHY","F",21.6,61.5,"SOSP",2009,1.72823253232261,14.05393675,55.65338119,197.513138173001,3097.29883787945,0,0,"00000000011000000"
"2441-13707","BUISNORVA1",2009-06-07,"AHY","F",20,54,"CARW",2009,2.1377890312715,3.421736318,74.63208501,11.7082794299202,5569.94811293987,0,0,"00000000010000000"
"2441-13744","REITBOBMD1",2009-07-28,"AHY","F",18.3,62,"SOSP",2009,-0.537786755234769,20.05853178,26.15622598,402.34469716927,684.148157516827,0,0.833333333333333,"00000000011000000"
"2441-13825","VONGJENMD1",2013-05-11,"AHY","M",35.8,89,"GRCA",2013,-0.0403726554700802,17.46857133,39.74295739,305.150984311298,1579.50266210336,0.333333333333333,0,"00000000000001000"
"2441-13845","GECACARVA1",2013-07-10,"HY","U",36,91,"GRCA",2013,-0.448030572618445,26.20836622,27.43229868,686.878459921637,752.53101086873,0.666666666666667,0,"00000000000001000"
"2441-13850","STANJEFMD1",2014-06-16,"AHY","M",21.3,65,"SOSP",2014,0.406828929788697,3.963088948,63.17800932,15.7060740097597,3991.46086163801,0.333333333333333,0,"00000000000000101"
"2441-13851","STANJEFMD1",2014-06-16,"AHY","F",NA,NA,"SOSP",2014,NA,3.963088948,63.17800932,15.7060740097597,3991.46086163801,0.333333333333333,0,"00000000000000100"
"2441-13854","MOSMCARMD1",2014-06-19,"AHY","M",NA,NA,"CARW",2014,NA,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000000000000101"
"2441-13855","WILLTERMD1",2014-06-23,"AHY","M",21.4,60,"CARW",2014,0.381865263138708,36.48290231,27.76305275,1331.002160961,770.787097999283,0.333333333333333,0.166666666666667,"00000000000000111"
"2441-13858","ONTAHOUDC1",2014-06-26,"AHY","M",23.3,66,"SOSP",2014,1.26272021759685,57.91625032,3.203243752,3354.2920511289,10.260770534727,0.333333333333333,0,"00000000000000101"
"2441-13864","BRIGKIMMD1",2014-07-01,"AHY","U",NA,NA,"CARW",2014,NA,47.5602789,6.773998588,2261.98012904579,45.887056870226,0,0.5,"00000000000000100"
"2441-13865","BRIGKIMMD1",2014-07-01,"AHY","M",NA,NA,"SOSP",2014,NA,47.5602789,6.773998588,2261.98012904579,45.887056870226,0,0.5,"00000000000000101"
"2441-13866","MCDOELIVA1",2014-07-02,"AHY","F",NA,NA,"SOSP",2014,NA,33.98009568,18.54713354,1154.64690242195,343.996162550593,0.666666666666667,0,"00000000000000100"
"2441-13867","MCDOELIVA1",2014-07-02,"AHY","U",NA,NA,"SOSP",2014,NA,33.98009568,18.54713354,1154.64690242195,343.996162550593,0.666666666666667,0,"00000000000000100"
"2441-13868","MCDOELIVA1",2014-07-02,"AHY","U",NA,NA,"CARW",2014,NA,33.98009568,18.54713354,1154.64690242195,343.996162550593,0.666666666666667,0,"00000000000000100"
"2441-13869","MCDOELIVA1",2014-07-02,"AHY","F",NA,NA,"CARW",2014,NA,33.98009568,18.54713354,1154.64690242195,343.996162550593,0.666666666666667,0,"00000000000000100"
"2441-13875","LANDCELVA1",2014-07-10,"AHY","U",NA,NA,"CARW",2014,NA,16.06148664,38.44345769,257.971353086898,1477.89943916282,0.333333333333333,0.166666666666667,"00000000000000100"
"2441-13876","LANDCELVA1",2014-07-10,"AHY","M",NA,NA,"SOSP",2014,NA,16.06148664,38.44345769,257.971353086898,1477.89943916282,0.333333333333333,0.166666666666667,"00000000000000111"
"2441-13879","PADORAMVA1",2014-07-12,"AHY","F",NA,NA,"SOSP",2014,NA,15.11515326,47.60664292,228.467858073289,2266.39245011239,0,0,"00000000000000100"
"2441-13880","PADORAMVA1",2014-07-12,"AHY","M",NA,NA,"SOSP",2014,NA,15.11515326,47.60664292,228.467858073289,2266.39245011239,0,0,"00000000000000101"
"2441-13881","MOLIKARMD1",2014-07-15,"AHY","U",NA,NA,"CARW",2014,NA,36.94675413,8.527011599,1365.06264074267,72.7099268094805,1,0.5,"00000000000000100"
"2441-13882","MOLIKARMD1",2014-07-15,"AHY","F",NA,NA,"CARW",2014,NA,36.94675413,8.527011599,1365.06264074267,72.7099268094805,1,0.5,"00000000000000100"
"2441-14001","SCHLROBMD1",2009-05-15,"AHY","M",22,60,"CARW",2009,0.673575710481198,0,60.11733485,0,3614.09394946702,0.333333333333333,0,"00000000010000000"
"2441-14007","MOSMCARMD1",2009-05-19,"AHY","M",23.9,65,"CARW",2009,-0.218048194600675,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000000011000000"
"2441-14008","MOSMCARMD1",2009-05-19,"HY","U",20.7,59,"CARW",2009,0.407000586144639,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000000010000000"
"2441-14009","MOSMCARMD1",2009-05-19,"HY","U",17.6,60,"CARW",2009,-1.46563423669707,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000000010000000"
"2441-14012","BURDROBVA1",2009-05-25,"AHY","F",21.8,65,"SOSP",2009,0.70137390450504,26.95895614,18.32253748,726.785316158444,335.715379706005,0,0.166666666666667,"00000000011000000"
"2441-14032","MISSEDDC1",2009-06-25,"HY","U",18.9,59,"CARW",2009,-0.499910249642733,61.429,2.36,3773.522041,5.5696,NA,0.333333333333333,"00000000010000000"
"2441-14041","VERSBETMD1",2009-07-02,"AHY","M",21.5,60,"CARW",2009,0.430483671029123,2.339798149,7.6317253,5.47465537806383,58.2432310546601,0,0,"00000000011000100"
"2441-14044","MORRCHRVA1",2009-07-06,"AHY","M",21.8,60,"CARW",2009,0.576338894700368,0.253957472,40.52244712,0.0644943975846308,1642.0687205932,0,0,"00000000010000000"
"2441-14045","MORRCHRVA1",2009-07-06,"AHY","M",21.3,64,"SOSP",2009,0.713272058287733,0.253957472,40.52244712,0.0644943975846308,1642.0687205932,0,0,"00000000011000000"
"2441-14047","BARBJERMD1",2009-07-13,"AHY","M",19.7,57,"CARW",2009,0.656872931987897,14.53846335,38.09019673,211.366916579293,1450.8630869301,0,0.166666666666667,"00000000010000000"
"2441-14049","MOLIKARMD1",2009-07-17,"HY","U",21.4,60,"CARW",2009,0.381865263138708,36.94675413,8.527011599,1365.06264074267,72.7099268094805,1,0.5,"00000000010000000"
"2441-14050","MOLIKARMD1",2009-07-17,"AHY","M",20.4,65,"SOSP",2009,-0.123352024700719,36.94675413,8.527011599,1365.06264074267,72.7099268094805,1,0.5,"00000000010000000"
"2441-14051","BROWANNMD1",2009-07-24,"AHY","M",18.9,64,"SOSP",2009,-0.735072623561868,6.921703622,10.17267325,47.9099810308079,103.483281051266,0,0,"00000000010000000"
"2441-14052","LEONTESDC1",2010-05-13,"AHY","F",20.9,64,"SOSP",2010,0.471881277979465,58.55267795,9.400422031,3428.41609511642,88.3679343609102,0,0.166666666666667,"00000000001000000"
"2441-14053","LEONTESDC1",2010-05-13,"AHY","M",20.6,64,"SOSP",2010,0.290838192748268,58.55267795,9.400422031,3428.41609511642,88.3679343609102,0,0.166666666666667,"00000000001000000"
"2441-14054","KESTSABDC1",2010-05-15,"AHY","M",22.6,68,"SOSP",2010,0.269840733367231,46.01769004,17.81358612,2117.62779661751,317.323850454657,0.333333333333333,0,"00000000001000000"
"2441-14059","CAMPGLOMD1",2010-05-21,"AHY","M",22.3,65,"SOSP",2010,0.99591887922138,10.51684714,43.02058961,110.604073766126,1850.77113039204,0.333333333333333,0.166666666666667,"00000000001000000"
"2441-14060","CAMPGLOMD1",2010-05-21,"AHY","U",22.3,60,"CARW",2010,0.819430934152445,10.51684714,43.02058961,110.604073766126,1850.77113039204,0.333333333333333,0.166666666666667,"00000000001000000"
"2441-14065","BUISNORVA1",2010-05-29,"AHY","U",20.1,60.5,"CARW",2010,-0.420784269168666,3.421736318,74.63208501,11.7082794299202,5569.94811293987,0,0,"00000000001000000"
"2441-14066","BUISNORVA1",2010-05-29,"HY","U",18,59,"CARW",2010,-0.953365667536417,3.421736318,74.63208501,11.7082794299202,5569.94811293987,0,0,"00000000001000000"
"2441-14067","BUISNORVA1",2010-05-29,"AHY","F",22.9,63,"SOSP",2010,2.02172449778789,3.421736318,74.63208501,11.7082794299202,5569.94811293987,0,0,"00000000001100000"
"2441-14068","BUISNORVA1",2010-05-29,"AHY","M",20.9,65.5,"SOSP",2010,0.0252369063047774,3.421736318,74.63208501,11.7082794299202,5569.94811293987,0,0,"00000000001100000"
"2441-14076","LANDCELVA1",2010-06-04,"AHY","M",20,63,"SOSP",2010,0.228218675794244,16.06148664,38.44345769,257.971353086898,1477.89943916282,0.333333333333333,0.166666666666667,"00000000001000000"
"2441-14077","STUECHRVA2",2010-06-05,"AHY","M",20.4,67,"SOSP",2010,-0.676981814557803,20.95810204,34.6713384,439.242041119052,1202.10170644731,0,0,"00000000001000000"
"2441-14078","STUECHRVA2",2010-06-05,"AHY","M",21,63,"SOSP",2010,0.846668959240329,20.95810204,34.6713384,439.242041119052,1202.10170644731,0,0,"00000000001000000"
"2441-14093","BURDROBVA1",2010-06-16,"AHY","M",21.7,63,"SOSP",2010,1.27958415765259,26.95895614,18.32253748,726.785316158444,335.715379706005,0,0.166666666666667,"00000000001000000"
